0,1,2
902204393436696578,2017-08-28 16:21:04,Why teaching children to be humane is an essential part of education. https://t.co/uo6xLIhHRY
902033228592287745,2017-08-28 05:00:55,Saddened to learn of our MNA Gulzar Khan's passing. My prayers go to the family in their time of grief.
901387696844619777,2017-08-26 10:15:48,We must have the courage of our convictions and resoluteness of purpose. https://t.co/s8LHZOeuRp
901164779183538177,2017-08-25 19:30:00,I want to thank the people of Sukkur who braved the heat and came in huge numbers to show their passionate commitme… https://t.co/oyXRLdb714
900675562125094912,2017-08-24 11:06:02,"Can anyone else accused of corruption, money laundering, assets concealment, tax evasion imagine NAB treating them… https://t.co/fKOYz1lcSl"
900674236511010816,2017-08-24 11:00:46,3) SC has not fixed review which effectively implies rejection of stay. https://t.co/qLOhXzg3FP
900673761019547654,2017-08-24 10:58:52,"2) Sharifs cannot choose mode of investigation. Or have they forgotten they are the accused? SC, not PMLN/Sharifs,… https://t.co/tZLso3ZL6o"
900672177459970048,2017-08-24 10:52:35,These are crucial points I have been raising: 1) How can PMLN ministers claim Sharifs will not appear before NAB. What law allows for this?
900177489145679874,2017-08-23 02:06:52,I wish her the best as she fights this disease and pray she wins her battle against cancer. https://t.co/6XpFpiZa2d
899985972883894272,2017-08-22 13:25:51,PMLN govt basically wants to give legal cover to Sharif family's unbridled corruption! Ppl will resist the amendmen… https://t.co/4ZDQF4cYFy
899984461848223744,2017-08-22 13:19:51,Disgraceful how PMLN now wants to bring constitutional amendment to Articles 62 &amp; 63 simply to legitimise Sharif family's corruption.
899898847509467136,2017-08-22 07:39:39,We must also reject being made scapegoats for the policy failures of the US and India. https://t.co/iDSohH1fOS
899898376258375681,2017-08-22 07:37:46,"Our economy suffered over $100 billion in losses. In addition, there were intangible costs on our society. Time for… https://t.co/faMkpQlErG"
899896248097923073,2017-08-22 07:29:19,We fought 2 wars in Afghanistan at the US behest paying heavy human and economic costs both times. We sacrificed 70… https://t.co/Ze6hPWjXQx
899895421195046912,2017-08-22 07:26:02,This shd teach Pak once and for all a valuable lesson: never to fight others wars for the lure of dollars. https://t.co/YUIih5kXEU
899895137332887552,2017-08-22 07:24:54,So the US again blames Pak for its deeply flawed &amp; failed Afghan policy stretching over a decade https://t.co/sGikXZb0ay
899894694980669440,2017-08-22 07:23:09,Just as India blames Pak for the indigenous Kashmiri uprisings when these are a result of its own failed policy of mly repression in IOK
899653187719667712,2017-08-21 15:23:29,We should always speak out without fear against injustice and oppression https://t.co/M3jqNXjny4
899298564106362880,2017-08-20 15:54:20,More recognition internationally of KP govt's #BillionTreeTsunami programme's success: https://t.co/Fcbz0MtMOk
898868528874266624,2017-08-19 11:25:32,PTI's commitment to education https://t.co/MZ5FvaVhG0
898865383528046593,2017-08-19 11:13:02,Ayaz Sadiq had revealed his bias earlier &amp; now it is clear he is not fit to occupy Office of Speaker NA. He must re… https://t.co/VzI0g1xwU9
898864719813001216,2017-08-19 11:10:23,Ayaz's comment that his Office is not an investigative agency begs the question how he forwarded ref ag me &amp; JKT wh… https://t.co/AkdeiWelEo
898863911847346176,2017-08-19 11:07:11,Speaker Ayaz Sadiq's reference ag Justice Khosa has exposed his mala fide intent of going all out simply to protect NS's corruption.
898824080480063488,2017-08-19 08:28:54,"Tourism is the only way to bring employment and prosperity to these remote, hidden but beautiful regions https://t.co/CNtzITzQzE"
898823227341811712,2017-08-19 08:25:31,Experimenting with eco tourism. Will set up more of the wooden pods for tourism for next summer https://t.co/o7v1XwcSNP
898822346995187712,2017-08-19 08:22:01,"Sharan at 8000 feet with protected Himalayan moist forest abounding with wildlife bears, leopards, pheasants. Pakis… https://t.co/L2sFvoM5tL"
898817682224562176,2017-08-19 08:03:29,PTI condemns this violence. PTI youth must always remain peaceful.https://t.co/vbcf3AiGhx
898532327546081280,2017-08-18 13:09:35,InshaAllah will open this paradise for tourism next year after making laws to protect the environment https://t.co/4Hbrwqrhi4
898528194499940353,2017-08-18 12:53:10,Mahnoor valley: There is a new meaning to the word mass tourism: Touring with the masses https://t.co/XWvh7oNX3V
898526480656998400,2017-08-18 12:46:21,"Mahnoor Valley, Hazara: another undiscovered paradise, higher than Nathiagali - goes upto 13000 ft https://t.co/xKV3v67ODf"
898445107191525376,2017-08-18 07:23:00,Shocked &amp; saddened by condemnable terror attacks in Barcelona &amp; Cambrils. Prayers go to the vics families &amp; for early recovery of injured
898216377017917444,2017-08-17 16:14:06,This is Palis — roads are needed for easy access but we will ensure eco-friendly development https://t.co/WK5UnA40HH
898208469454659584,2017-08-17 15:42:41,Planning now on how to open these beautiful spots for eco tourism: tourism without damaging environment https://t.co/XtNKapS6CH
898199174461698048,2017-08-17 15:05:45,"By opening new resorts, pressure will be off existing resorts &amp; employment opportunities will be created for local… https://t.co/XjHkL13kSc"
898197638851551233,2017-08-17 14:59:39,Visited 3 diff valleys for potential tourist resorts. Morra valley in Elahi &amp; Choor in Palis tehsil are most beauti… https://t.co/Rbh3XkHOzH
897823078167793665,2017-08-16 14:11:17,In beautiful Supat valley trying to discover new tourist resorts. Since independence we have not developed new tour… https://t.co/23TmWiLMZ0
897817437114179584,2017-08-16 13:48:52,Success of #BillionTreeTsunami continues to spread: https://t.co/ld00Zg1VK7
897506605536862208,2017-08-15 17:13:44,How mega projects become vehicles for mega corruption: https://t.co/XiPtjoFkac
897408069478559746,2017-08-15 10:42:11,The injustice of global economic inequality through exploitation 2/2 https://t.co/KeurPQ1q76
897406577749184513,2017-08-15 10:36:15,The injustice of global economic inequality through exploitation 1/2 https://t.co/qtZwPcPcb1
897064576126251008,2017-08-14 11:57:16,"By accumulating assets abroad for his family through money laundering, mega-projects corruption and tax evasion. https://t.co/lno1T0yDEg"
897063896862916608,2017-08-14 11:54:34,"NS claims he will bring a revolution in Pak! What a joke! In his 30 yrs in power, only rev he has brought has been in his family's fortunes"
896840424442253314,2017-08-13 21:06:34,Want to thank the massive crowd that came out tonight to Liaquat Bagh in support of our Supreme Court https://t.co/c2ziT3bqbZ
896814139494027264,2017-08-13 19:22:07,"As we commemorate Independence Day, InshaAllah, next 14th Aug we will be in Naya Pak - in a humane &amp; just society with sadiq &amp; ameen ldrship"
896692875970392064,2017-08-13 11:20:16,Recognition spreads as KP's #BillionTreeTsunami policy shows success. https://t.co/InvSoLil3n
896621425775308800,2017-08-13 06:36:20,"KP has shown the positive impact of a depoliticised, merit-based (thru NTS selection) police force on fighting crim… https://t.co/7X8DieD2Q0"
896620906679808001,2017-08-13 06:34:17,KP is frontline province in combating terrorism and helping to bolster security of the country. https://t.co/V4DeTmxffQ
896606688173846528,2017-08-13 05:37:47,Congratulations to the KP police force https://t.co/vpIIyrtLDt
896438632143347714,2017-08-12 18:29:59,Condemn the cowardly suicide attack on security forces in Quetta. Our resolve to defeat the terrorists will not be undermined.
896380502160093186,2017-08-12 14:39:00,Congratulations Pak - KP's #BillionTreeTsunami is the first entity to meet its commitment under the Bonn Challenge https://t.co/m2uUZCYchg
895728611206017024,2017-08-10 19:28:37,An innovative way to promote science. #KPScienceCamp is an excellent initiative in 2000 KP govt schools across the… https://t.co/WxwHf1YKTN
895615302519726080,2017-08-10 11:58:22,"Speaking from a bulletproof car doesnt inspire confidence in already-dwindling crowds. If you fear death you shdnt undertake ""ppl's"" rallies"
895614210058706948,2017-08-10 11:54:02,Patwaris &amp; rent-a-crowd methods do not make one into a leader of the people. https://t.co/3o4GlhXy6y
895613510503329792,2017-08-10 11:51:15,"NS's Corruption Bachao rally reduced to corner mtgs. Manufactured by a mly dictator, NS cannot understand dynamics of populist politics"
895570548465512448,2017-08-10 09:00:32,And you will also realise there is a downward trend in the no of people listening to your excuses of poor umpiring. https://t.co/IMmyQGp3Vs
895569820187545600,2017-08-10 08:57:38,But in the end you can't avoid the sinking feeling that the game is over &amp; you have lost. https://t.co/bzbmZbTy4o
895568993964183553,2017-08-10 08:54:21,"My advice to NS on his Corruption Bachao rally: You can blame the umpires, the pitch, the weather, some of your players;"
895515376926298112,2017-08-10 05:21:18,We must never forget our soldiers who lay down their lives fighting terrorists. We salute our four brave soldiers martyred in Dir.
895513917514010624,2017-08-10 05:15:30,Saddened to learn of Dr Ruth Pfau's passing. Her spirit of selfless dedication leaves a void that will be difficult to fill.
894801449384910848,2017-08-08 06:04:24,It is so satisfying for me to see the refforestation in KP. Naya Pakistan will be a green Pakistan https://t.co/DOcW7STnt6
894582464462585856,2017-08-07 15:34:14,Gambila river bed plantation was a barren wasteland in 2013 and is now a thriving forest under billion tree tsunami https://t.co/i2Pr0K8jB2
894101570786398208,2017-08-06 07:43:20,My statement on how NS after disqualification is seeking to destroy the judiciary and the democratic system https://t.co/zNjc8NeMZQ
893868947015073793,2017-08-05 16:18:58,Ayesha Ahad contacted me saying she fears for her &amp; her daughter's lives. Incumbent on PM &amp; police to provide her security ag Sharif mafia
893856210457436160,2017-08-05 15:28:22,Women rights activists should stand by Ayesha Ahad's quest for justice denied to her for 7 yrs ag physical + mental abuse by Hamza Sharif
893854663644135424,2017-08-05 15:22:13,Or will he remain a darbari of the Sharifs &amp; ignore allegations by Ayesha Ahad incl torture by Punjab police &amp; dece… https://t.co/ngG8S4U1Q2
893853974482300929,2017-08-05 15:19:29,First test for new PM: Will he set up Parl Comm to investigate serious allegations levelled by Ayesha Ahad ag PMLN MNA Hamza Sharif?
893487302734991360,2017-08-04 15:02:27,We strongly condemn attack on Sh Rasheed at Lal Haveli by PMLN hoodlums waving guns/pelting stones. We will not tol… https://t.co/J5Cy9ALe4n
893486691830435841,2017-08-04 15:00:02,PMLN after SC disqualified NS has gone back to its old ways of hooliganism/attacks on institutions &amp; political opponents to intimidate them
893000409710833664,2017-08-03 06:47:43,Let those who sell their souls expose themselves. https://t.co/hEOkwlJSWP
893000238935486468,2017-08-03 06:47:02,Try &amp; purchase it's a way into toppling the legitimate KP govt. Rest assured there will be no counter offers/Changa… https://t.co/b76AbWo2a1
892999433276854272,2017-08-03 06:43:50,"After seeing their efforts to get me disqualified &amp; their smear campaigns ag me all fail, PMLN is moving to do what it does best:"
892997465988886528,2017-08-03 06:36:01,My request to all PTI supporters is to immediately refrain from targeting Ayesha Gulalai's sister.
892776180079894528,2017-08-02 15:56:42,My challenge to Sharif-MSR mafia is: Do your worst; stoop as low as you can; me &amp; my struggle-hardened party will become ever stronger IA
892740880620191744,2017-08-02 13:36:26,I want to commend our Finance Secretary Azhar Tariq for his meticulous account keeping &amp; the dedication with which he oversees our finances
891532202382692353,2017-07-30 05:33:35,A deliberate attempt is being made to distort what I said in an interview. I was referring to the comments below of… https://t.co/cIk9ltydxI
891337274901876736,2017-07-29 16:39:01,NS can only trust corrupt companions. Latest is Shahid Khaqan Abbasi involved in $ 2 bn LNG scam https://t.co/UvgSNuAmPM
891330754948497408,2017-07-29 16:13:06,Tomorrow when record crowds come to our jalsa to thank Allah NS will realise nation is politically aware &amp; are not… https://t.co/vPmCujAHdw
891322482657046528,2017-07-29 15:40:14,He is insulting nation's intelligence &amp; making mockery of democracy by nominating his bro for PM ag whom SC has dir… https://t.co/fynX0a9U8v
891321712498941952,2017-07-29 15:37:10,"Shameful how NS playing victim card with multiple references ag him sent to NAB and him being found guilty of lying, forging, perjury etc"
890471928644947969,2017-07-27 07:20:26,"So much for NS claims that economy is doing well. Facts clearly reveal otherwise: 
https://t.co/BIYuAUt79G"
